Customer ID,Recency,Frequency,Monetary,AvgOrderValue,TotalQuantity,Churn,Segment,SegmentName
16959,87,1,117.35000000000001,16.764285714285716,49,0,0,Regular Customers
16960,39,8,1990.88,4.434031180400891,1492,0,0,Regular Customers
16961,116,3,794.56,15.28,482,1,0,Regular Customers
16962,410,1,251.04,16.736,158,1,1,At Risk / Lost
16963,187,1,110.55000000000001,15.792857142857144,35,1,0,Regular Customers
16964,733,2,207.85,34.641666666666666,49,1,1,At Risk / Lost
16965,227,1,201.19,7.738076923076923,291,1,0,Regular Customers
16966,8,7,2154.97,76.96321428571427,1981,0,0,Regular Customers
16967,189,1,319.02,15.19142857142857,333,1,0,Regular Customers
16968,4,2,439.43,14.175161290322581,326,0,0,Regular Customers
16969,39,3,650.41,15.48595238095238,816,0,0,Regular Customers
16970,626,1,71.4,35.7,12,1,1,At Risk / Lost
16971,38,1,357.21,8.712439024390243,72,0,0,Regular Customers
16972,383,2,749.0,9.134146341463415,183,1,1,At Risk / Lost
16973,386,1,127.0,21.166666666666668,60,1,1,At Risk / Lost
16974,523,2,365.5,45.6875,70,1,1,At Risk / Lost
16975,423,3,926.12,20.580444444444446,586,1,1,At Risk / Lost
16976,267,1,251.51999999999998,125.75999999999999,88,1,1,At Risk / Lost
16977,395,4,496.0,17.714285714285715,142,1,1,At Risk / Lost
16978,78,3,768.88,11.475820895522387,285,0,0,Regular Customers
16979,4,9,2859.74,22.168527131782945,1451,0,0,Regular Customers
16980,255,3,1422.8300000000002,13.422924528301888,990,1,0,Regular Customers
16982,61,1,384.06,17.457272727272727,182,0,0,Regular Customers
16983,13,11,3490.5299999999997,15.11051948051948,2315,0,0,Regular Customers
16984,88,9,10350.53,9.655345149253732,5127,0,0,Regular Customers
16985,17,23,10923.16,44.95127572016461,3103,0,0,Regular Customers
16986,30,11,4888.75,28.096264367816094,2539,0,0,Regular Customers
16987,3,11,2521.4,9.660536398467434,671,0,0,Regular Customers
16988,5,2,382.67,19.1335,158,0,0,Regular Customers
16989,7,6,1133.25,94.4375,1233,0,0,Regular Customers
16990,219,2,344.0,172.0,200,1,0,Regular Customers
16991,421,1,1041.21,14.070405405405406,793,1,1,At Risk / Lost
16992,11,13,5476.5,19.21578947368421,2061,0,0,Regular Customers
16993,464,2,1950.9499999999998,69.67678571428571,285,1,1,At Risk / Lost
16996,30,9,2123.61,28.3148,919,0,0,Regular Customers
16997,288,3,702.0,58.5,360,1,1,At Risk / Lost
16998,150,5,402.0,67.0,104,1,0,Regular Customers
16999,23,2,484.82,21.07913043478261,294,0,0,Regular Customers
17000,396,2,406.3,13.543333333333333,305,1,1,At Risk / Lost
17001,1,19,6640.8,24.148363636363637,3782,0,0,Regular Customers
17002,86,7,2571.55,30.613690476190477,1265,0,0,Regular Customers
17003,402,4,828.21,7.461351351351352,494,1,1,At Risk / Lost
17004,46,4,2324.36,33.68637681159421,1233,0,0,Regular Customers
17005,471,2,622.36,34.57555555555555,691,1,1,At Risk / Lost
17006,5,8,1635.27,12.676511627906976,572,0,0,Regular Customers
17007,51,7,1120.1,16.71791044776119,717,0,0,Regular Customers
17008,429,1,81.36,81.36,24,1,1,At Risk / Lost
17009,551,1,242.06,22.005454545454544,336,1,1,At Risk / Lost
17010,18,1,195.36,17.76,118,0,0,Regular Customers
17011,30,3,671.7,23.989285714285717,792,0,0,Regular Customers
17012,725,1,360.61,10.016944444444444,251,1,1,At Risk / Lost
17014,8,3,583.4300000000001,8.103194444444446,243,0,0,Regular Customers
17015,29,3,1838.6100000000001,8.591635514018693,1978,0,0,Regular Customers
17016,577,1,552.4,13.473170731707317,309,1,1,At Risk / Lost
17017,3,29,12576.99,33.272460317460315,9397,0,0,Regular Customers
17018,41,6,2287.7,61.82972972972973,456,0,0,Regular Customers
17019,11,11,3602.29,5.602317262830482,2396,0,0,Regular Customers
17020,542,2,935.62,13.559710144927536,860,1,1,At Risk / Lost
17021,442,6,1182.22,24.629583333333333,992,1,1,At Risk / Lost
17022,31,2,260.0,16.25,180,0,0,Regular Customers
17023,417,3,800.18,16.33020408163265,530,1,1,At Risk / Lost
17024,45,3,95.85,31.95,69,0,0,Regular Customers
17025,61,5,1349.67,36.47756756756757,885,0,0,Regular Customers
17026,185,3,175.82999999999998,35.166,107,1,0,Regular Customers
17027,79,9,1310.63,7.3630898876404505,645,0,0,Regular Customers
17028,581,3,1593.83,16.777157894736842,856,1,1,At Risk / Lost
17029,111,7,2137.3,73.7,1265,1,0,Regular Customers
17030,64,1,146.87,13.351818181818182,146,0,0,Regular Customers
17031,12,6,2773.85,55.477,1595,0,0,Regular Customers
17032,548,8,2984.32,12.592067510548524,1667,1,1,At Risk / Lost
17033,86,4,1332.79,33.31975,871,0,0,Regular Customers
17034,16,5,1276.42,22.007241379310347,694,0,0,Regular Customers
17035,246,4,613.59,18.593636363636364,327,1,0,Regular Customers
17036,383,1,176.9,14.741666666666667,76,1,1,At Risk / Lost
17037,88,1,1267.32,16.8976,656,0,0,Regular Customers
17038,30,2,743.17,11.796349206349205,535,0,0,Regular Customers
17039,604,1,1954.99,44.43159090909091,689,1,1,At Risk / Lost
17040,138,2,463.25,28.953125,189,1,0,Regular Customers
17041,27,6,1655.2,13.136507936507936,1303,0,0,Regular Customers
17042,3,5,1036.58,10.686391752577318,990,0,0,Regular Customers
17043,32,8,2593.65,13.033417085427136,1616,0,0,Regular Customers
17044,25,12,11962.3,80.28389261744967,5722,0,0,Regular Customers
17045,113,5,827.6800000000001,15.616603773584908,294,1,0,Regular Customers
17046,157,5,1906.07,22.42435294117647,1636,1,0,Regular Customers
17047,85,6,2289.23,16.121338028169014,1184,0,0,Regular Customers
17048,118,7,2071.68,20.51168316831683,1068,1,0,Regular Customers
17049,3,19,9942.53,17.8181541218638,4273,0,0,Regular Customers
17050,96,11,4648.59,13.31974212034384,2432,1,0,Regular Customers
17051,194,4,706.49,4.558,507,1,0,Regular Customers
17052,28,1,399.09,4.808313253012048,251,0,0,Regular Customers
17053,131,1,498.48,38.34461538461539,122,1,0,Regular Customers
17054,28,5,1356.33,16.34132530120482,804,0,0,Regular Customers
17055,446,1,232.85,8.955769230769231,83,1,1,At Risk / Lost
17056,738,1,128.60000000000002,16.075000000000003,26,1,1,At Risk / Lost
17057,596,1,294.74,5.8948,129,1,1,At Risk / Lost
17058,82,3,1179.89,19.030483870967743,592,0,0,Regular Customers
17059,30,9,4864.57,6.7469764216366155,3107,0,0,Regular Customers
17060,266,1,234.24,46.848,216,1,1,At Risk / Lost
17061,74,11,5232.2300000000005,52.850808080808086,1526,0,0,Regular Customers
17062,314,6,889.75,7.353305785123967,644,1,1,At Risk / Lost
17063,21,13,3638.53,17.748926829268292,1899,0,0,Regular Customers
17064,59,3,855.45,14.02377049180328,316,0,0,Regular Customers
17065,638,2,194.7,16.224999999999998,82,1,1,At Risk / Lost
17066,726,1,228.34,12.685555555555556,93,1,1,At Risk / Lost
17067,725,3,454.54,34.964615384615385,322,1,1,At Risk / Lost
17068,12,47,8987.68,9.023775100401608,4351,0,0,Regular Customers
17069,28,14,5517.2300000000005,19.4268661971831,3230,0,0,Regular Customers
17070,114,2,437.42,4.2467961165048544,232,1,0,Regular Customers
17071,28,13,3793.71,17.9796682464455,1934,0,0,Regular Customers
17072,625,1,273.35,13.016666666666667,212,1,1,At Risk / Lost
17073,18,4,1446.09,8.310862068965516,759,0,0,Regular Customers
17074,563,1,203.05,50.7625,19,1,1,At Risk / Lost
17075,18,10,2236.63,11.239346733668341,785,0,0,Regular Customers
17076,36,6,1242.75,24.855,514,0,0,Regular Customers
17077,578,1,306.0,306.0,36,1,1,At Risk / Lost
17078,36,2,378.2,13.507142857142856,788,0,0,Regular Customers
17079,78,1,118.80000000000001,59.400000000000006,24,0,0,Regular Customers
17080,22,7,957.53,29.016060606060606,569,0,0,Regular Customers
17081,25,6,949.39,4.5864251207729465,381,0,0,Regular Customers
17082,33,6,4732.03,27.835470588235292,2526,0,0,Regular Customers
17083,109,9,4049.79,35.2155652173913,1955,1,0,Regular Customers
17084,35,3,5001.21,17.797900355871885,3178,0,0,Regular Customers
17085,123,28,7847.67,7.951033434650456,3583,1,0,Regular Customers
17086,7,6,2050.08,21.355,1859,0,0,Regular Customers
17087,738,1,221.53,18.460833333333333,113,1,1,At Risk / Lost
17088,28,4,1991.01,17.313130434782607,868,0,0,Regular Customers
17089,386,1,128.45,32.1125,35,1,1,At Risk / Lost
17090,4,13,3080.1800000000003,34.224222222222224,1344,0,0,Regular Customers
17091,3,19,7495.75,16.474175824175823,3732,0,0,Regular Customers
17092,50,11,5511.41,14.059719387755102,3768,0,0,Regular Customers
17093,593,1,235.88,18.144615384615385,114,1,1,At Risk / Lost
17094,322,2,402.20000000000005,22.34444444444445,212,1,1,At Risk / Lost
17095,23,7,2572.25,18.775547445255473,1695,0,0,Regular Customers
17096,15,11,3697.93,18.038682926829267,1559,0,0,Regular Customers
17097,2,9,1143.36,4.282247191011235,582,0,0,Regular Customers
17098,382,3,591.0699999999999,32.837222222222216,125,1,1,At Risk / Lost
17099,533,1,582.17,14.55425,317,1,1,At Risk / Lost
17100,18,2,971.74,14.949846153846154,800,0,0,Regular Customers
17101,10,7,2507.05,34.34315068493151,1175,0,0,Regular Customers
17102,262,1,25.5,25.5,2,1,1,At Risk / Lost
17103,722,1,424.3,13.259375,471,1,1,At Risk / Lost
17104,424,1,474.03,24.948947368421052,149,1,1,At Risk / Lost
17105,159,2,665.78,7.397555555555555,693,1,0,Regular Customers
17106,389,1,481.58,9.442745098039216,153,1,1,At Risk / Lost
17107,33,10,16052.72,23.95928358208955,7530,0,0,Regular Customers
17108,664,1,174.95,19.438888888888886,31,1,1,At Risk / Lost
17109,29,8,1291.71,9.292877697841726,788,0,0,Regular Customers
17110,165,3,499.9,10.20204081632653,136,1,0,Regular Customers
17111,47,2,459.58,9.574583333333333,581,0,0,Regular Customers
17112,503,1,197.57,4.203617021276596,130,1,1,At Risk / Lost
17113,574,6,2305.59,14.592341772151899,913,1,1,At Risk / Lost
17114,6,8,801.12,6.5131707317073175,215,0,0,Regular Customers
17115,8,7,2761.4900000000002,23.01241666666667,885,0,0,Regular Customers
17116,648,1,389.78,8.293191489361702,392,1,1,At Risk / Lost
17117,288,1,116.19999999999999,12.91111111111111,68,1,1,At Risk / Lost
17118,318,1,157.02,15.702000000000002,154,1,1,At Risk / Lost
17119,3,2,606.91,17.340285714285713,334,0,0,Regular Customers
17120,233,1,307.46,17.08111111111111,120,1,0,Regular Customers
17121,403,1,314.74,26.228333333333335,106,1,1,At Risk / Lost
17122,119,4,570.5,19.016666666666666,368,1,0,Regular Customers
17123,162,3,977.17,22.724883720930233,676,1,0,Regular Customers
17124,185,1,294.24,9.491612903225807,129,1,0,Regular Customers
17125,50,1,230.5,6.585714285714285,281,0,0,Regular Customers
17126,152,9,2016.43,4.531303370786517,1426,1,0,Regular Customers
17127,429,5,1155.0300000000002,31.217027027027033,340,1,1,At Risk / Lost
17128,335,1,157.09,11.220714285714285,76,1,1,At Risk / Lost
17129,520,1,31.85,15.925,5,1,1,At Risk / Lost
17131,5,5,2463.17,18.38186567164179,983,0,0,Regular Customers
17132,452,2,1220.9099999999999,17.195915492957745,963,1,1,At Risk / Lost
17133,16,12,14622.33,261.11303571428573,10107,0,0,Regular Customers
17134,107,3,625.3,17.369444444444444,144,1,0,Regular Customers
17135,16,10,1722.18,12.043216783216783,1686,0,0,Regular Customers
17136,662,1,231.68,16.548571428571428,256,1,1,At Risk / Lost
17137,416,6,1099.81,6.585688622754491,680,1,1,At Risk / Lost
17138,276,7,4417.27,17.2549609375,2024,1,1,At Risk / Lost
17139,16,25,19566.76,24.21628712871287,9853,0,0,Regular Customers
17140,247,1,454.12,25.22888888888889,296,1,0,Regular Customers
17141,418,4,727.58,4.491234567901235,423,1,1,At Risk / Lost
17142,239,4,1275.25,14.32865168539326,322,1,0,Regular Customers
17143,417,2,880.97,7.865803571428572,314,1,1,At Risk / Lost
17144,1,2,984.57,20.511875,483,0,0,Regular Customers
17145,513,4,3120.91,17.33838888888889,2591,1,1,At Risk / Lost
17146,106,13,5852.64,19.443986710963458,2188,1,0,Regular Customers
17147,23,9,3199.95,23.529044117647057,1308,0,0,Regular Customers
17148,52,1,124.88,13.875555555555556,82,0,0,Regular Customers
17149,451,1,143.10000000000002,23.850000000000005,18,1,1,At Risk / Lost
17150,377,6,1357.95,14.760326086956523,397,1,1,At Risk / Lost
17151,735,1,231.90000000000003,57.97500000000001,42,1,1,At Risk / Lost
17152,195,4,2016.5,126.03125,577,1,0,Regular Customers
17153,24,1,213.78,15.27,104,0,0,Regular Customers
17154,75,1,329.34,14.319130434782608,490,0,0,Regular Customers
17155,18,7,892.46,12.225479452054795,987,0,0,Regular Customers
17156,492,1,591.87,15.176153846153847,391,1,1,At Risk / Lost
17157,8,19,5151.9,36.53829787234042,2092,0,0,Regular Customers
17158,32,5,1980.0,17.52212389380531,1147,0,0,Regular Customers
17159,22,5,2099.59,16.15069230769231,1348,0,0,Regular Customers
17160,31,17,10209.16,15.68227342549923,8390,0,0,Regular Customers
17161,444,1,856.01,16.46173076923077,537,1,1,At Risk / Lost
17162,29,10,1715.46,16.494807692307692,1001,0,0,Regular Customers
17163,22,4,699.78,23.326,531,0,0,Regular Customers
17164,33,7,2467.35,17.134375,1501,0,0,Regular Customers
17165,284,6,1794.32,17.9432,788,1,1,At Risk / Lost
17166,39,2,206.34,17.195,78,0,0,Regular Customers
17167,380,3,867.11,10.97607594936709,429,1,1,At Risk / Lost
17168,499,1,400.2,19.057142857142857,220,1,1,At Risk / Lost
17169,58,3,1156.73,15.423066666666667,671,0,0,Regular Customers
17170,374,2,178.68,17.868000000000002,152,1,1,At Risk / Lost
17171,289,2,384.59,15.3836,225,1,1,At Risk / Lost
17172,79,3,956.5699999999999,24.527435897435897,1215,0,0,Regular Customers
17173,5,8,3766.6,43.79767441860465,1122,0,0,Regular Customers
17174,218,1,59.9,14.975,41,1,0,Regular Customers
17175,44,4,1443.69,22.915714285714287,866,0,0,Regular Customers
17176,202,3,902.3199999999999,21.483809523809523,576,1,0,Regular Customers
17177,505,1,119.5,4.120689655172414,40,1,1,At Risk / Lost
17178,731,1,432.96,13.966451612903224,100,1,1,At Risk / Lost
17179,178,6,1507.26,9.539620253164557,625,1,0,Regular Customers
17180,56,11,2236.77,5.591925,1809,0,0,Regular Customers
17181,57,3,309.85,11.06607142857143,268,0,0,Regular Customers
17182,423,2,321.3,53.550000000000004,54,1,1,At Risk / Lost
17183,8,6,3347.31,45.85356164383562,1296,0,0,Regular Customers
17184,569,2,198.41000000000003,14.172142857142859,73,1,1,At Risk / Lost
17185,592,3,229.46,5.215,119,1,1,At Risk / Lost
17186,47,2,144.0,72.0,200,0,0,Regular Customers
17187,227,2,467.71,20.335217391304347,426,1,0,Regular Customers
17188,11,13,4592.93,26.70308139534884,2569,0,0,Regular Customers
17189,106,5,953.63,7.946916666666667,601,1,0,Regular Customers
17190,59,7,1726.57,9.08721052631579,2218,0,0,Regular Customers
17191,28,15,4310.34,8.672716297786721,2208,0,0,Regular Customers
17192,536,1,75.28,3.7640000000000002,45,1,1,At Risk / Lost
17193,36,9,2310.04,52.50090909090909,1668,0,0,Regular Customers
17194,274,3,812.5,13.319672131147541,420,1,1,At Risk / Lost
17195,655,1,562.98,18.160645161290322,486,1,1,At Risk / Lost
17196,428,1,327.75,3.524193548387097,154,1,1,At Risk / Lost
17197,30,1,1013.01,34.93137931034483,191,0,0,Regular Customers
17198,24,3,692.22,7.210625,357,0,0,Regular Customers
17199,582,1,135.04000000000002,16.880000000000003,232,1,1,At Risk / Lost
17200,387,4,356.71,14.2684,367,1,1,At Risk / Lost
17201,54,4,1143.1,6.684795321637426,1004,0,0,Regular Customers
17202,421,1,160.65,20.08125,55,1,1,At Risk / Lost
17203,36,10,5564.09,21.318352490421457,4597,0,0,Regular Customers
17204,175,9,5504.6900000000005,31.09994350282486,2651,1,0,Regular Customers
17205,54,3,999.35,28.552857142857142,2214,0,0,Regular Customers
17206,53,1,204.24,29.177142857142858,76,0,0,Regular Customers
17207,652,1,292.62,4.877,233,1,1,At Risk / Lost
17208,396,1,111.15,4.8326086956521745,101,1,1,At Risk / Lost
17209,649,3,595.7,15.676315789473685,723,1,1,At Risk / Lost
17210,393,1,251.72,4.749433962264151,242,1,1,At Risk / Lost
17211,27,13,3773.35,10.969040697674417,2141,0,0,Regular Customers
17212,253,3,794.41,27.393448275862067,727,1,0,Regular Customers
17213,40,13,4869.400000000001,18.306015037593987,2087,0,0,Regular Customers
17214,60,6,1059.1200000000001,10.486336633663367,272,0,0,Regular Customers
17215,464,1,186.15,16.922727272727272,104,1,1,At Risk / Lost
17216,554,1,63.6,4.892307692307693,21,1,1,At Risk / Lost
17217,234,2,210.1,7.781481481481482,93,1,0,Regular Customers
17218,4,18,3891.39,8.261974522292993,2066,0,0,Regular Customers
17219,32,2,259.13,5.1826,188,0,0,Regular Customers
17220,24,21,4457.31,6.632901785714286,2663,0,0,Regular Customers
17221,7,5,976.62,7.875967741935484,713,0,0,Regular Customers
17222,65,6,1579.51,14.102767857142856,857,0,0,Regular Customers
17223,310,3,558.04,8.087536231884057,155,1,1,At Risk / Lost
17224,501,1,100.86,12.6075,65,1,1,At Risk / Lost
17225,582,1,131.15,26.23,36,1,1,At Risk / Lost
17226,309,3,895.47,15.177457627118644,853,1,1,At Risk / Lost
17227,19,12,1878.93,16.48184210526316,1681,0,0,Regular Customers
17228,16,13,2820.03,8.623944954128442,2354,0,0,Regular Customers
17229,96,2,318.76,6.782127659574468,185,1,0,Regular Customers
17230,264,18,9388.49,43.264930875576034,3753,1,0,Regular Customers
17231,12,25,7064.8,5.882431307243963,3681,0,0,Regular Customers
17232,3,2,417.77,11.936285714285713,202,0,0,Regular Customers
17233,35,3,560.86,9.67,298,0,0,Regular Customers
17234,183,1,149.89000000000001,10.706428571428573,55,1,0,Regular Customers
17235,25,8,1562.98,17.561573033707866,845,0,0,Regular Customers
17236,13,12,1929.26,12.210506329113924,804,0,0,Regular Customers
17237,11,4,994.13,12.58392405063291,414,0,0,Regular Customers
17238,3,32,7331.67,6.436935908691835,3555,0,0,Regular Customers
17239,313,4,1189.45,37.1703125,515,1,1,At Risk / Lost
17240,596,1,130.6,18.657142857142855,108,1,1,At Risk / Lost
17241,385,12,2736.64,16.097882352941177,859,1,1,At Risk / Lost
17242,108,5,2889.28,34.396190476190476,1459,1,0,Regular Customers
17243,1,69,20203.58,18.8290587138863,7932,0,3,Loyal Customers
17244,53,5,1826.04,15.217,1419,0,0,Regular Customers
17245,205,2,371.63,14.8652,307,1,0,Regular Customers
17246,547,2,38.92,6.486666666666667,36,1,1,At Risk / Lost
17247,15,1,280.09000000000003,5.186851851851852,105,0,0,Regular Customers
17248,120,2,500.54,4.812884615384616,276,1,0,Regular Customers
17249,429,1,68.03,2.51962962962963,79,1,1,At Risk / Lost
17250,4,2,381.97,6.820892857142858,167,0,0,Regular Customers
17251,363,3,798.98,10.243333333333334,377,1,1,At Risk / Lost
17252,117,2,348.91,4.057093023255814,192,1,0,Regular Customers
17253,18,1,178.26,9.903333333333332,43,0,0,Regular Customers
17254,5,3,469.48,3.1937414965986397,397,0,0,Regular Customers
17255,41,4,781.7,4.295054945054945,583,0,0,Regular Customers
17256,107,5,498.93,16.094516129032257,299,1,0,Regular Customers
17257,436,2,189.78,13.555714285714286,187,1,1,At Risk / Lost
17258,397,2,417.3,7.587272727272728,188,1,1,At Risk / Lost
17259,148,6,1452.39,6.314739130434783,844,1,0,Regular Customers
17260,411,1,120.95,20.158333333333335,23,1,1,At Risk / Lost
17261,510,1,221.59,5.153255813953488,95,1,1,At Risk / Lost
17262,52,11,2488.76,130.98736842105265,635,0,0,Regular Customers
17263,208,1,63.440000000000005,2.7582608695652175,36,1,0,Regular Customers
17264,424,1,268.28,3.625405405405405,217,1,1,At Risk / Lost
17265,139,2,550.01,4.50827868852459,389,1,0,Regular Customers
17266,2,5,501.71999999999997,4.216134453781512,243,0,0,Regular Customers
17267,127,2,317.2,8.572972972972973,158,1,0,Regular Customers
17268,108,11,1733.8899999999999,57.79633333333333,1395,1,0,Regular Customers
17269,386,1,491.81,3.93448,314,1,1,At Risk / Lost
17270,469,2,601.4499999999999,12.530208333333333,420,1,1,At Risk / Lost
17271,736,1,204.3,4.2562500000000005,113,1,1,At Risk / Lost
17272,42,4,2148.63,18.847631578947368,1778,0,0,Regular Customers
17273,424,1,141.12,11.76,133,1,1,At Risk / Lost
17274,35,2,573.22,7.444415584415585,271,0,0,Regular Customers
17275,383,1,114.1,4.960869565217391,71,1,1,At Risk / Lost
17276,402,1,502.49,9.480943396226415,187,1,1,At Risk / Lost
17277,228,2,1065.3500000000001,15.43985507246377,430,1,0,Regular Customers
17278,241,2,271.24,15.955294117647059,195,1,0,Regular Customers
17279,58,1,187.82999999999998,20.869999999999997,48,0,0,Regular Customers
17280,438,1,118.85999999999999,19.81,74,1,1,At Risk / Lost
17281,374,6,797.8499999999999,132.975,295,1,1,At Risk / Lost
17282,130,5,2308.54,11.316372549019608,2332,1,0,Regular Customers
17283,379,1,188.46,12.564,179,1,1,At Risk / Lost
17284,60,8,2788.06,7.474691689008043,2069,0,0,Regular Customers
17285,628,2,407.94,9.271363636363636,134,1,1,At Risk / Lost
17286,22,3,389.18,4.324222222222223,368,0,0,Regular Customers
17287,26,21,3826.86,8.265356371490281,1955,0,0,Regular Customers
17288,9,11,2468.43,8.5709375,1699,0,0,Regular Customers
17289,32,9,2041.8,7.67593984962406,1237,0,0,Regular Customers
17290,4,8,1487.96,7.591632653061224,1139,0,0,Regular Customers
17291,308,1,550.8000000000001,550.8000000000001,72,1,1,At Risk / Lost
17292,472,2,271.75,18.116666666666667,131,1,1,At Risk / Lost
17293,8,17,3750.63,15.562780082987553,2228,0,0,Regular Customers
17294,669,2,467.78999999999996,27.51705882352941,297,1,1,At Risk / Lost
17295,29,3,547.0,8.044117647058824,293,0,0,Regular Customers
17296,730,1,338.13,10.246363636363636,216,1,1,At Risk / Lost
17297,17,1,128.18,2.615918367346939,65,0,0,Regular Customers
17298,101,5,954.26,13.829855072463769,852,1,0,Regular Customers
17299,12,6,993.23,8.789646017699114,919,0,0,Regular Customers
17300,391,2,393.64,8.946363636363635,467,1,1,At Risk / Lost
17301,21,2,294.39,2.605221238938053,216,0,0,Regular Customers
17302,15,5,1135.63,14.375063291139242,575,0,0,Regular Customers
17303,361,1,250.04,4.717735849056604,144,1,1,At Risk / Lost
17304,534,1,111.5,22.3,73,1,1,At Risk / Lost
17305,649,1,2135.46,237.27333333333334,1006,1,1,At Risk / Lost
17306,11,21,9782.35,135.86597222222224,13747,0,0,Regular Customers
17307,395,11,3999.8900000000003,83.33104166666668,3667,1,1,At Risk / Lost
17308,393,2,4511.76,644.5371428571428,5148,1,1,At Risk / Lost
17309,95,3,320.39,8.899722222222222,181,1,0,Regular Customers
17310,387,2,1025.1,512.55,402,1,1,At Risk / Lost
17311,78,6,3566.56,28.083149606299212,2755,0,0,Regular Customers
17312,139,3,644.3,46.021428571428565,372,1,0,Regular Customers
17313,31,1,2328.84,97.03500000000001,1402,0,0,Regular Customers
17314,25,17,4904.43,19.1579296875,3663,0,0,Regular Customers
17315,2,43,9599.58,12.850843373493976,5088,0,0,Regular Customers
17316,420,1,124.45,3.5557142857142856,44,1,1,At Risk / Lost
17317,46,3,2600.34,288.9266666666667,1146,0,0,Regular Customers
17318,725,1,157.32999999999998,9.25470588235294,59,1,1,At Risk / Lost
17319,669,1,29.1,9.700000000000001,14,1,1,At Risk / Lost
17320,100,6,2444.85,16.08453947368421,1182,1,0,Regular Customers
17321,8,6,1665.21,6.144686346863469,790,0,0,Regular Customers
17322,376,5,922.59,5.2123728813559325,631,1,1,At Risk / Lost
17323,15,12,1551.04,4.685921450151057,1426,0,0,Regular Customers
17324,18,12,2171.07,14.972896551724139,1485,0,0,Regular Customers
17325,280,3,609.5699999999999,15.629999999999999,465,1,1,At Risk / Lost
17326,408,2,312.35,3.631976744186047,136,1,1,At Risk / Lost
17327,410,2,152.35,38.0875,59,1,1,At Risk / Lost
17328,673,1,104.7,17.45,86,1,1,At Risk / Lost
17329,14,5,998.53,9.60125,430,0,0,Regular Customers
17330,23,4,423.8,52.975,122,0,0,Regular Customers
17331,124,1,175.2,175.2,16,1,0,Regular Customers
17332,528,5,838.27,8.823894736842105,794,1,1,At Risk / Lost
17333,86,1,494.25,17.651785714285715,375,0,0,Regular Customers
17334,302,3,635.15,20.488709677419354,566,1,1,At Risk / Lost
17335,384,2,497.04,13.806666666666667,210,1,1,At Risk / Lost
17336,472,1,81.12,81.12,48,1,1,At Risk / Lost
17337,151,4,1981.06,3.802418426103647,1247,1,0,Regular Customers
17338,17,17,11889.33,9.110597701149425,5780,0,0,Regular Customers
17339,94,3,302.36,30.236,172,1,0,Regular Customers
17340,30,18,19617.95,28.935029498525076,9497,0,0,Regular Customers
17341,157,5,1272.21,5.809178082191781,831,1,0,Regular Customers
17342,380,4,1227.54,35.07257142857143,521,1,1,At Risk / Lost
17343,355,6,1259.94,15.74925,454,1,1,At Risk / Lost
17344,46,2,457.36,6.826268656716418,200,0,0,Regular Customers
17345,15,10,1586.6299999999999,7.591531100478468,2008,0,0,Regular Customers
17346,4,26,4998.61,5.415612134344529,3439,0,0,Regular Customers
17347,86,1,228.96,228.96,216,0,0,Regular Customers
17348,15,9,2442.29,5.513069977426636,2766,0,0,Regular Customers
17349,179,5,772.41,9.087176470588235,772,1,0,Regular Customers
17350,8,7,1893.701,13.242664335664335,1178,0,0,Regular Customers
17351,36,12,1988.23,28.814927536231885,383,0,0,Regular Customers
17352,696,1,36.25,7.25,15,1,1,At Risk / Lost
17353,129,4,3242.0,231.57142857142858,2168,1,0,Regular Customers
17354,51,4,3133.96,31.02930693069307,2531,0,0,Regular Customers
17355,386,1,273.31,8.282121212121211,249,1,1,At Risk / Lost
17356,312,5,946.47,11.00546511627907,925,1,1,At Risk / Lost
17357,24,2,384.39,8.736136363636364,152,0,0,Regular Customers
17358,303,5,861.01,5.8973287671232875,430,1,1,At Risk / Lost
17359,11,2,284.46,7.48578947368421,237,0,0,Regular Customers
17360,17,6,1200.51,5.242401746724891,624,0,0,Regular Customers
17361,49,5,871.79,15.294561403508771,380,0,0,Regular Customers
17362,239,7,1024.04,7.1113888888888885,549,1,0,Regular Customers
17363,395,3,920.46,26.298857142857145,499,1,1,At Risk / Lost
17364,1,28,11972.92,13.244380530973451,7464,0,0,Regular Customers
17365,13,15,8184.49,10.307921914357681,8015,0,0,Regular Customers
17366,432,2,1077.24,8.22320610687023,504,1,1,At Risk / Lost
17367,238,1,167.55,5.077272727272728,149,1,0,Regular Customers
17368,23,14,2758.29,12.204823008849557,2319,0,0,Regular Customers
17369,456,1,979.1999999999999,979.1999999999999,1152,1,1,At Risk / Lost
17370,73,4,446.18,13.520606060606061,540,0,0,Regular Customers
17371,17,6,655.37,4.551180555555556,281,0,0,Regular Customers
17372,41,28,4347.31,6.708811728395062,1863,0,0,Regular Customers
17373,40,7,1167.5,12.82967032967033,738,0,0,Regular Customers
17374,219,3,727.11,17.312142857142856,155,1,0,Regular Customers
17375,199,4,660.55,7.6808139534883715,480,1,0,Regular Customers
17376,71,4,453.64,8.248,244,0,0,Regular Customers
17377,24,78,17644.27,10.306232476635515,7335,0,3,Loyal Customers
17378,374,1,10.95,10.95,1,1,1,At Risk / Lost
17379,11,1,389.71999999999997,4.996410256410256,623,0,0,Regular Customers
17380,434,3,645.0,64.5,252,1,1,At Risk / Lost
17381,9,38,36398.65,223.30460122699387,42879,0,0,Regular Customers
17382,65,8,902.28,50.126666666666665,457,0,0,Regular Customers
