StockCode,Date,Quantity,Price,Month,DayOfWeek,WeekOfYear,Lag1,RollingMean7,StockCodeEnc
85099F,2010-11-11,1026,1.8375,11,3,45,30.0,33.57142857142857,46
85099F,2010-11-12,6,1.95,11,4,45,1026.0,177.14285714285714,46
85099F,2010-11-14,16,1.95,11,6,45,6.0,175.57142857142858,46
85099F,2010-11-15,224,1.875,11,0,46,16.0,163.42857142857142,46
85099F,2010-11-16,21,1.95,11,1,46,224.0,192.42857142857142,46
85099F,2010-11-17,20,1.95,11,2,46,21.0,194.0,46
85099F,2010-11-18,16,1.95,11,3,46,20.0,191.85714285714286,46
85099F,2010-11-19,14,1.95,11,4,46,16.0,189.85714285714286,46
85099F,2010-11-21,21,1.95,11,6,46,14.0,45.285714285714285,46
85099F,2010-11-22,20,1.95,11,0,47,21.0,47.42857142857143,46
85099F,2010-11-24,101,1.7999999999999998,11,2,47,20.0,48.0,46
85099F,2010-11-25,38,1.95,11,3,47,101.0,30.428571428571427,46
85099F,2010-11-29,21,1.95,11,0,48,38.0,32.857142857142854,46
85099F,2010-11-30,31,1.95,11,1,48,21.0,33.0,46
85099F,2010-12-01,31,1.95,12,2,48,31.0,35.142857142857146,46
85099F,2010-12-02,20,1.95,12,3,48,31.0,37.57142857142857,46
85099F,2010-12-05,13,1.95,12,6,48,20.0,37.42857142857143,46
85099F,2010-12-06,21,1.95,12,0,49,13.0,36.42857142857143,46
85099F,2010-12-07,16,1.95,12,1,49,21.0,25.0,46
85099F,2010-12-08,101,1.7999999999999998,12,2,49,16.0,21.857142857142858,46
85099F,2010-12-09,2,1.95,12,3,49,101.0,33.285714285714285,46
85099F,2010-12-12,6,1.95,12,6,49,2.0,29.142857142857142,46
85099F,2010-12-13,50,1.95,12,0,50,6.0,25.571428571428573,46
85099F,2010-12-14,20,1.95,12,1,50,50.0,29.857142857142858,46
85099F,2010-12-15,20,1.95,12,2,50,20.0,30.857142857142858,46
85099F,2010-12-16,130,1.875,12,3,50,20.0,30.714285714285715,46
85099F,2011-01-04,10,1.95,1,1,1,130.0,47.0,46
85099F,2011-01-05,226,1.7999999999999998,1,2,1,10.0,34.0,46
85099F,2011-01-06,104,1.8499999999999999,1,3,1,226.0,66.0,46
85099F,2011-01-07,310,1.7999999999999998,1,4,1,104.0,80.0,46
85099F,2011-01-09,32,1.95,1,6,1,310.0,117.14285714285714,46
85099F,2011-01-12,2,1.95,1,2,2,32.0,118.85714285714286,46
85099F,2011-01-13,310,1.75,1,3,2,2.0,116.28571428571429,46
85099F,2011-01-14,20,1.95,1,4,2,310.0,142.0,46
85099F,2011-01-16,3,1.95,1,6,2,20.0,143.42857142857142,46
85099F,2011-01-17,22,1.95,1,0,3,3.0,111.57142857142857,46
85099F,2011-01-18,4,1.95,1,1,3,22.0,99.85714285714286,46
85099F,2011-01-19,22,1.95,1,2,3,4.0,56.142857142857146,46
85099F,2011-01-20,11,1.95,1,3,3,22.0,54.714285714285715,46
85099F,2011-01-21,104,1.7999999999999998,1,4,3,11.0,56.0,46
85099F,2011-01-23,101,1.7999999999999998,1,6,3,104.0,26.571428571428573,46
85099F,2011-01-24,10,1.95,1,0,4,101.0,38.142857142857146,46
85099F,2011-01-25,50,1.875,1,1,4,10.0,39.142857142857146,46
85099F,2011-01-26,20,1.95,1,2,4,50.0,43.142857142857146,46
85099F,2011-01-27,10,1.95,1,3,4,20.0,45.42857142857143,46
85099F,2011-01-30,2,1.95,1,6,4,10.0,43.714285714285715,46
85099F,2011-01-31,20,1.95,1,0,5,2.0,42.42857142857143,46
85099F,2011-02-01,108,1.7999999999999998,2,1,5,20.0,30.428571428571427,46
85099F,2011-02-02,120,1.8499999999999999,2,2,5,108.0,31.428571428571427,46
85099F,2011-02-03,6,1.95,2,3,5,120.0,47.142857142857146,46
85099F,2011-02-04,100,1.65,2,4,5,6.0,40.857142857142854,46
85099F,2011-02-06,20,1.95,2,6,5,100.0,52.285714285714285,46
85099F,2011-02-07,30,1.95,2,0,6,20.0,53.714285714285715,46
85099F,2011-02-08,27,1.95,2,1,6,30.0,57.714285714285715,46
85099F,2011-02-10,10,1.95,2,3,6,27.0,58.714285714285715,46
85099F,2011-02-14,210,1.7999999999999998,2,0,7,10.0,44.714285714285715,46
85099F,2011-02-15,2,1.95,2,1,7,210.0,57.57142857142857,46
85099F,2011-02-16,10,1.95,2,2,7,2.0,57.0,46
85099F,2011-02-20,20,1.95,2,6,7,10.0,44.142857142857146,46
85099F,2011-02-21,100,1.65,2,0,8,20.0,44.142857142857146,46
85099F,2011-02-22,104,1.8499999999999999,2,1,8,100.0,54.142857142857146,46
85099F,2011-02-24,10,1.95,2,3,8,104.0,65.14285714285714,46
85099F,2011-02-25,50,1.95,2,4,8,10.0,65.14285714285714,46
85099F,2011-02-28,62,1.95,2,0,9,50.0,42.285714285714285,46
85099F,2011-03-01,40,1.95,3,1,9,62.0,50.857142857142854,46
85099F,2011-03-02,42,1.95,3,2,9,40.0,55.142857142857146,46
85099F,2011-03-03,30,1.95,3,3,9,42.0,58.285714285714285,46
85099F,2011-03-04,50,1.95,3,4,9,30.0,48.285714285714285,46
85099F,2011-03-06,53,1.95,3,6,9,50.0,40.57142857142857,46
85099F,2011-03-07,225,1.89,3,0,10,53.0,46.714285714285715,46
85099F,2011-03-08,38,1.95,3,1,10,225.0,71.71428571428571,46
85099F,2011-03-09,10,1.95,3,2,10,38.0,68.28571428571429,46
85099F,2011-03-10,11,1.95,3,3,10,10.0,64.0,46
85099F,2011-03-11,110,1.7999999999999998,3,4,10,11.0,59.57142857142857,46
85099F,2011-03-13,2,1.95,3,6,10,110.0,71.0,46
85099F,2011-03-14,13,1.95,3,0,11,2.0,64.14285714285714,46
85099F,2011-03-16,10,1.95,3,2,11,13.0,58.42857142857143,46
85099F,2011-03-17,930,1.65,3,3,11,10.0,27.714285714285715,46
85099F,2011-03-18,20,1.95,3,4,11,930.0,155.14285714285714,46
85099F,2011-03-20,33,1.95,3,6,11,20.0,156.57142857142858,46
85099F,2011-03-21,10,1.95,3,0,12,33.0,159.71428571428572,46
85099F,2011-03-22,12,1.95,3,1,12,10.0,145.42857142857142,46
85099F,2011-03-23,133,1.89,3,2,12,12.0,146.85714285714286,46
85099F,2011-03-24,168,1.9124999999999999,3,3,12,133.0,164.0,46
85099F,2011-03-25,350,1.7999999999999998,3,4,12,168.0,186.57142857142858,46
85099F,2011-03-28,122,1.875,3,0,13,350.0,103.71428571428571,46
85099F,2011-03-29,93,1.89,3,1,13,122.0,118.28571428571429,46
85099F,2011-03-30,110,1.9366666666666668,3,2,13,93.0,126.85714285714286,46
85099F,2011-03-31,224,1.975,3,3,13,110.0,141.14285714285714,46
85099F,2011-04-01,10,1.95,4,4,13,224.0,171.42857142857142,46
85099F,2011-04-04,74,2.0475000000000003,4,0,14,10.0,153.85714285714286,46
85099F,2011-04-05,100,1.65,4,1,14,74.0,140.42857142857142,46
85099F,2011-04-06,10,1.95,4,2,14,100.0,104.71428571428571,46
85099F,2011-04-07,34,2.08,4,3,14,10.0,88.71428571428571,46
85099F,2011-04-08,40,2.08,4,4,14,34.0,80.28571428571429,46
85099F,2011-04-10,4,2.08,4,6,14,40.0,70.28571428571429,46
85099F,2011-04-12,20,2.015,4,1,15,4.0,38.857142857142854,46
85099F,2011-04-13,10,2.08,4,2,15,20.0,40.285714285714285,46
85099F,2011-04-14,136,2.04375,4,3,15,10.0,31.142857142857142,46
85099F,2011-04-27,100,1.74,4,2,17,136.0,36.285714285714285,46
85099F,2011-05-09,40,2.08,5,0,19,100.0,49.142857142857146,46
85099F,2011-05-10,130,1.9833333333333334,5,1,19,40.0,50.0,46
85099F,2011-05-11,14,2.0366666666666666,5,2,19,130.0,62.857142857142854,46
85099F,2011-05-12,14,2.08,5,3,19,14.0,64.28571428571429,46
85099F,2011-05-13,220,1.935,5,4,19,14.0,63.42857142857143,46
85099F,2011-05-16,42,2.08,5,0,20,220.0,93.42857142857143,46
85099F,2011-05-17,10,2.08,5,1,20,42.0,80.0,46
85099F,2011-05-18,20,2.08,5,2,20,10.0,67.14285714285714,46
85099F,2011-05-19,42,2.08,5,3,20,20.0,64.28571428571429,46
85099F,2011-05-20,10,2.08,5,4,20,42.0,51.714285714285715,46
85099F,2011-05-22,12,2.08,5,6,20,10.0,51.142857142857146,46
85099F,2011-05-23,146,2.0385714285714287,5,0,21,12.0,50.857142857142854,46
85099F,2011-05-24,35,2.08,5,1,21,146.0,40.285714285714285,46
85099F,2011-05-25,202,1.935,5,2,21,35.0,39.285714285714285,46
85099F,2011-05-26,23,2.08,5,3,21,202.0,66.71428571428571,46
85099F,2011-05-27,12,2.08,5,4,21,23.0,67.14285714285714,46
85099F,2011-05-31,15,2.08,5,1,22,12.0,62.857142857142854,46
85099F,2011-06-01,2,2.08,6,2,22,15.0,63.57142857142857,46
85099F,2011-06-02,239,2.022,6,3,22,2.0,62.142857142857146,46
85099F,2011-06-05,140,2.022,6,6,22,239.0,75.42857142857143,46
85099F,2011-06-06,113,1.995,6,0,23,140.0,90.42857142857143,46
85099F,2011-06-07,146,2.0385714285714287,6,1,23,113.0,77.71428571428571,46
85099F,2011-06-08,30,2.08,6,2,23,146.0,95.28571428571429,46
85099F,2011-06-09,31,2.08,6,3,23,30.0,97.85714285714286,46
85099F,2011-06-10,101,1.935,6,4,23,31.0,100.14285714285714,46
85099F,2011-06-12,4,2.08,6,6,23,101.0,114.28571428571429,46
85099F,2011-06-13,30,2.08,6,0,24,4.0,80.71428571428571,46
85099F,2011-06-14,3,2.08,6,1,24,30.0,65.0,46
85099F,2011-06-15,50,2.08,6,2,24,3.0,49.285714285714285,46
85099F,2011-06-16,10,2.08,6,3,24,50.0,35.57142857142857,46
85099F,2011-06-17,20,2.08,6,4,24,10.0,32.714285714285715,46
85099F,2011-06-19,120,1.935,6,6,24,20.0,31.142857142857142,46
85099F,2011-06-20,410,1.935,6,0,25,120.0,33.857142857142854,46
85099F,2011-06-21,43,2.08,6,1,25,410.0,91.85714285714286,46
85099F,2011-06-22,32,2.08,6,2,25,43.0,93.71428571428571,46
85099F,2011-06-23,15,2.08,6,3,25,32.0,97.85714285714286,46
85099F,2011-06-24,101,1.935,6,4,25,15.0,92.85714285714286,46
85099F,2011-06-27,111,1.9666666666666668,6,0,26,101.0,105.85714285714286,46
85099F,2011-06-28,140,2.0075000000000003,6,1,26,111.0,118.85714285714286,46
85099F,2011-06-29,64,2.08,6,2,26,140.0,121.71428571428571,46
85099F,2011-06-30,31,2.08,6,3,26,64.0,72.28571428571429,46
85099F,2011-07-03,4,2.08,7,6,26,31.0,70.57142857142857,46
85099F,2011-07-05,130,2.0075000000000003,7,1,27,4.0,66.57142857142857,46
85099F,2011-07-06,14,2.08,7,2,27,130.0,83.0,46
85099F,2011-07-07,336,1.9380000000000002,7,3,27,14.0,70.57142857142857,46
85099F,2011-07-08,10,2.08,7,4,27,336.0,102.71428571428571,46
85099F,2011-07-10,3,2.08,7,6,27,10.0,84.14285714285714,46
85099F,2011-07-11,4,2.08,7,0,28,3.0,75.42857142857143,46
85099F,2011-07-13,10,2.08,7,2,28,4.0,71.57142857142857,46
85099F,2011-07-17,14,2.08,7,6,28,10.0,72.42857142857143,46
85099F,2011-07-18,23,2.08,7,0,29,14.0,55.857142857142854,46
85099F,2011-07-19,10,2.08,7,1,29,23.0,57.142857142857146,46
85099F,2011-07-20,46,2.08,7,2,29,10.0,10.571428571428571,46
85099F,2011-07-21,14,2.08,7,3,29,46.0,15.714285714285714,46
85099F,2011-07-22,16,2.08,7,4,29,14.0,17.285714285714285,46
85099F,2011-07-24,11,2.08,7,6,29,16.0,19.0,46
85099F,2011-07-25,20,2.08,7,0,30,11.0,19.142857142857142,46
85099F,2011-07-26,200,1.79,7,1,30,20.0,20.0,46
85099F,2011-07-27,40,2.08,7,2,30,200.0,45.285714285714285,46
85099F,2011-07-28,120,1.9666666666666668,7,3,30,40.0,49.57142857142857,46
85099F,2011-07-29,32,2.08,7,4,30,120.0,60.142857142857146,46
85099F,2011-07-31,13,2.08,7,6,30,32.0,62.714285714285715,46
85099F,2011-08-01,15,2.08,8,0,31,13.0,62.285714285714285,46
85099F,2011-08-02,40,2.08,8,1,31,15.0,62.857142857142854,46
85099F,2011-08-03,40,2.08,8,2,31,40.0,65.71428571428571,46
85099F,2011-08-04,320,1.8625,8,3,31,40.0,42.857142857142854,46
85099F,2011-08-05,115,1.9666666666666668,8,4,31,320.0,82.85714285714286,46
85099F,2011-08-07,12,2.08,8,6,31,115.0,82.14285714285714,46
85099F,2011-08-08,11,2.08,8,0,32,12.0,79.28571428571429,46
85099F,2011-08-09,30,2.08,8,1,32,11.0,79.0,46
85099F,2011-08-10,230,2.0075000000000003,8,2,32,30.0,81.14285714285714,46
85099F,2011-08-11,21,2.08,8,3,32,230.0,108.28571428571429,46
85099F,2011-08-14,13,2.08,8,6,32,21.0,105.57142857142857,46
85099F,2011-08-15,33,2.08,8,0,33,13.0,61.714285714285715,46
85099F,2011-08-17,133,2.0075000000000003,8,2,33,33.0,50.0,46
85099F,2011-08-18,150,2.025,8,3,33,133.0,67.28571428571429,46
85099F,2011-08-19,10,2.08,8,4,33,150.0,87.14285714285714,46
85099F,2011-08-21,2,2.08,8,6,33,10.0,84.28571428571429,46
85099F,2011-08-22,66,2.08,8,0,34,2.0,51.714285714285715,46
85099F,2011-08-23,20,2.08,8,1,34,66.0,58.142857142857146,46
85099F,2011-08-24,720,1.83,8,2,34,20.0,59.142857142857146,46
85099F,2011-08-25,30,2.08,8,3,34,720.0,157.28571428571428,46
85099F,2011-08-26,30,2.08,8,4,34,30.0,142.57142857142858,46
85099F,2011-08-28,6,2.08,8,6,34,30.0,125.42857142857143,46
85099F,2011-08-31,100,1.79,8,2,35,6.0,124.85714285714286,46
85099F,2011-09-01,146,1.935,9,3,35,100.0,138.85714285714286,46
85099F,2011-09-04,11,2.08,9,6,35,146.0,150.28571428571428,46
85099F,2011-09-05,14,2.08,9,0,36,11.0,149.0,46
85099F,2011-09-06,20,2.08,9,1,36,14.0,48.142857142857146,46
85099F,2011-09-07,118,2.0075000000000003,9,2,36,20.0,46.714285714285715,46
85099F,2011-09-08,23,2.08,9,3,36,118.0,59.285714285714285,46
85099F,2011-09-09,1,2.08,9,4,36,23.0,61.714285714285715,46
85099F,2011-09-11,2,2.08,9,6,36,1.0,47.57142857142857,46
85099F,2011-09-13,31,2.08,9,1,37,2.0,27.0,46
85099F,2011-09-15,140,2.0075000000000003,9,3,37,31.0,29.857142857142858,46
85099F,2011-09-16,21,2.08,9,4,37,140.0,47.857142857142854,46
85099F,2011-09-18,105,1.935,9,6,37,21.0,48.0,46
85099F,2011-09-19,14,2.08,9,0,38,105.0,46.142857142857146,46
85099F,2011-09-20,20,2.08,9,1,38,14.0,44.857142857142854,46
85099F,2011-09-21,203,1.935,9,2,38,20.0,47.57142857142857,46
85099F,2011-09-22,61,2.0316666666666667,9,3,38,203.0,76.28571428571429,46
85099F,2011-09-23,250,1.935,9,4,38,61.0,80.57142857142857,46
85099F,2011-09-25,20,2.08,9,6,38,250.0,96.28571428571429,46
85099F,2011-09-27,10,2.08,9,1,39,20.0,96.14285714285714,46
85099F,2011-09-28,30,1.935,9,2,39,10.0,82.57142857142857,46
85099F,2011-09-29,143,2.025,9,3,39,30.0,84.85714285714286,46
85099F,2011-09-30,10,2.08,9,4,39,143.0,102.42857142857143,46
85099F,2011-10-02,3,2.08,10,6,39,10.0,74.85714285714286,46
85099F,2011-10-03,12,2.08,10,0,40,3.0,66.57142857142857,46
85099F,2011-10-04,10,2.08,10,1,40,12.0,32.57142857142857,46
85099F,2011-10-05,110,1.9100000000000001,10,2,40,10.0,31.142857142857142,46
85099F,2011-10-06,830,1.8625,10,3,40,110.0,45.42857142857143,46
85099F,2011-10-07,206,1.9225,10,4,40,830.0,159.71428571428572,46
85099F,2011-10-09,1,2.08,10,6,40,206.0,168.71428571428572,46
85099F,2011-10-10,5,2.763333333333333,10,0,41,1.0,167.42857142857142,46
85099F,2011-10-11,112,1.9100000000000001,10,1,41,5.0,167.71428571428572,46
85099F,2011-10-12,12,2.08,10,2,41,112.0,182.0,46
85099F,2011-10-13,23,2.08,10,3,41,12.0,182.28571428571428,46
85099F,2011-10-14,15,2.08,10,4,41,23.0,169.85714285714286,46
85099F,2011-10-17,233,2.022,10,0,42,15.0,53.42857142857143,46
85099F,2011-10-18,36,2.08,10,1,42,233.0,57.285714285714285,46
85099F,2011-10-19,10,2.08,10,2,42,36.0,62.285714285714285,46
85099F,2011-10-20,148,2.0316666666666667,10,3,42,10.0,63.0,46
85099F,2011-10-23,2,2.08,10,6,42,148.0,68.14285714285714,46
85099F,2011-10-24,6,3.105,10,0,43,2.0,66.71428571428571,46
85099F,2011-10-25,10,2.08,10,1,43,6.0,64.28571428571429,46
85099F,2011-10-28,11,2.08,10,4,43,10.0,63.57142857142857,46
85099F,2011-10-31,23,2.08,10,0,44,11.0,31.857142857142858,46
85099F,2011-11-01,124,2.012,11,1,44,23.0,30.0,46
85099F,2011-11-02,20,2.08,11,2,44,124.0,46.285714285714285,46
85099F,2011-11-03,1,2.08,11,3,44,20.0,28.0,46
85099F,2011-11-06,33,1.9833333333333334,11,6,44,1.0,27.857142857142858,46
85099F,2011-11-07,35,2.08,11,0,45,33.0,31.714285714285715,46
85099F,2011-11-08,11,2.08,11,1,45,35.0,35.285714285714285,46
85099F,2011-11-09,244,2.0385714285714287,11,2,45,11.0,35.285714285714285,46
85099F,2011-11-10,3,2.08,11,3,45,244.0,66.85714285714286,46
85099F,2011-11-11,10,2.08,11,4,45,3.0,49.57142857142857,46
85099F,2011-11-13,2,2.08,11,6,45,10.0,48.142857142857146,46
85099F,2011-11-14,100,1.75,11,0,46,2.0,48.285714285714285,46
85099F,2011-11-16,39,2.08,11,2,46,100.0,57.857142857142854,46
85099F,2011-11-17,32,2.08,11,3,46,39.0,58.42857142857143,46
85099F,2011-11-18,22,2.08,11,4,46,32.0,61.42857142857143,46
85099F,2011-11-20,2,2.08,11,6,46,22.0,29.714285714285715,46
85099F,2011-11-21,3,2.08,11,0,47,2.0,29.571428571428573,46
85099F,2011-11-22,10,2.08,11,1,47,3.0,28.571428571428573,46
85099F,2011-11-23,2,2.08,11,2,47,10.0,29.714285714285715,46
85099F,2011-11-24,10,2.08,11,3,47,2.0,15.714285714285714,46
85099F,2011-11-25,10,2.08,11,4,47,10.0,11.571428571428571,46
85099F,2011-11-27,4,2.08,11,6,47,10.0,8.428571428571429,46
85099F,2011-11-28,10,2.08,11,0,48,4.0,5.857142857142857,46
85099F,2011-11-29,33,2.08,11,1,48,10.0,7.0,46
85099F,2011-11-30,120,1.9833333333333334,11,2,48,33.0,11.285714285714286,46
85099F,2011-12-01,42,2.0075000000000003,12,3,48,120.0,27.0,46
85099F,2011-12-02,221,2.0075000000000003,12,4,48,42.0,32.714285714285715,46
85099F,2011-12-04,2,2.08,12,6,48,221.0,62.857142857142854,46
85099F,2011-12-06,6,2.08,12,1,49,2.0,61.714285714285715,46
85099F,2011-12-07,20,2.08,12,2,49,6.0,62.0,46
85099F,2011-12-08,10,2.08,12,3,49,20.0,63.42857142857143,46
85123A,2009-12-02,747,2.85,12,2,49,257.0,257.0,47
85123A,2009-12-03,357,2.892857142857143,12,3,49,747.0,502.0,47
85123A,2009-12-04,179,2.9192307692307695,12,4,49,357.0,453.6666666666667,47
85123A,2009-12-05,96,2.6833333333333336,12,5,49,179.0,385.0,47
85123A,2009-12-06,172,2.8323529411764703,12,6,49,96.0,327.2,47
85123A,2009-12-07,297,2.7394736842105263,12,0,50,172.0,301.3333333333333,47
85123A,2009-12-08,1605,2.835714285714286,12,1,50,297.0,300.7142857142857,47
85123A,2009-12-09,240,2.8642857142857143,12,2,50,1605.0,493.2857142857143,47
85123A,2009-12-10,267,2.8236842105263156,12,3,50,240.0,420.85714285714283,47
85123A,2009-12-11,231,2.826923076923077,12,4,50,267.0,408.0,47
85123A,2009-12-13,398,2.865789473684211,12,6,50,231.0,415.42857142857144,47
85123A,2009-12-14,217,2.813125,12,0,51,398.0,458.57142857142856,47
85123A,2009-12-15,355,2.8323529411764703,12,1,51,217.0,465.0,47
85123A,2009-12-16,158,2.8772727272727274,12,2,51,355.0,473.2857142857143,47
85123A,2009-12-17,386,2.8333333333333335,12,3,51,158.0,266.57142857142856,47
85123A,2009-12-18,102,2.905555555555556,12,4,51,386.0,287.42857142857144,47
85123A,2009-12-20,24,2.95,12,6,51,102.0,263.85714285714283,47
85123A,2009-12-21,113,2.835714285714286,12,0,52,24.0,234.28571428571428,47
85123A,2009-12-22,6,2.95,12,1,52,113.0,193.57142857142858,47
85123A,2010-01-04,37,2.75,1,0,1,6.0,163.42857142857142,47
85123A,2010-01-05,162,2.8772727272727274,1,1,1,37.0,118.0,47
85123A,2010-01-06,89,2.8166666666666664,1,2,1,162.0,118.57142857142857,47
85123A,2010-01-07,1193,2.783333333333333,1,3,1,89.0,76.14285714285714,47
85123A,2010-01-08,214,2.8045454545454547,1,4,1,1193.0,232.0,47
85123A,2010-01-10,78,2.8833333333333333,1,6,1,214.0,259.14285714285717,47
85123A,2010-01-11,24,2.9500000000000006,1,0,2,78.0,254.14285714285714,47
85123A,2010-01-12,104,2.8833333333333333,1,1,2,24.0,256.7142857142857,47
85123A,2010-01-13,77,2.79,1,2,2,104.0,266.2857142857143,47
85123A,2010-01-14,373,2.75,1,3,2,77.0,254.14285714285714,47
85123A,2010-01-15,162,2.67,1,4,2,373.0,294.7142857142857,47
85123A,2010-01-17,156,2.75,1,6,2,162.0,147.42857142857142,47
85123A,2010-01-18,102,2.9166666666666665,1,0,3,156.0,139.14285714285714,47
85123A,2010-01-19,242,2.8045454545454547,1,1,3,102.0,142.57142857142858,47
85123A,2010-01-20,239,2.727777777777778,1,2,3,242.0,173.71428571428572,47
85123A,2010-01-21,92,2.91,1,3,3,239.0,193.0,47
85123A,2010-01-22,610,2.816666666666667,1,4,3,92.0,195.14285714285714,47
85123A,2010-01-24,103,2.913636363636364,1,6,3,610.0,229.0,47
85123A,2010-01-25,166,2.896666666666667,1,0,4,103.0,220.57142857142858,47
85123A,2010-01-26,203,2.8642857142857143,1,1,4,166.0,222.0,47
85123A,2010-01-27,406,2.768181818181818,1,2,4,203.0,236.42857142857142,47
85123A,2010-01-28,176,2.7785714285714285,1,3,4,406.0,259.85714285714283,47
85123A,2010-01-29,122,2.861111111111111,1,4,4,176.0,250.85714285714286,47
85123A,2010-01-31,270,2.85,1,6,4,122.0,255.14285714285714,47
85123A,2010-02-01,104,2.905555555555556,2,0,5,270.0,206.57142857142858,47
85123A,2010-02-02,135,2.8833333333333333,2,1,5,104.0,206.71428571428572,47
85123A,2010-02-03,193,2.79,2,2,5,135.0,202.28571428571428,47
85123A,2010-02-04,190,2.8833333333333337,2,3,5,193.0,200.85714285714286,47
85123A,2010-02-05,42,2.95,2,4,5,190.0,170.0,47
85123A,2010-02-07,29,2.9500000000000006,2,6,5,42.0,150.85714285714286,47
85123A,2010-02-08,193,2.8772727272727274,2,0,6,29.0,137.57142857142858,47
85123A,2010-02-09,19,2.9500000000000006,2,1,6,193.0,126.57142857142857,47
85123A,2010-02-10,50,2.8166666666666664,2,2,6,19.0,114.42857142857143,47
85123A,2010-02-11,198,2.826923076923077,2,3,6,50.0,102.28571428571429,47
85123A,2010-02-12,51,2.85,2,4,6,198.0,103.0,47
85123A,2010-02-14,51,2.87,2,6,6,51.0,83.14285714285714,47
85123A,2010-02-15,194,2.63,2,0,7,51.0,84.42857142857143,47
85123A,2010-02-16,132,2.861111111111111,2,1,7,194.0,108.0,47
85123A,2010-02-17,141,2.816666666666667,2,2,7,132.0,99.28571428571429,47
85123A,2010-02-18,113,2.861111111111111,2,3,7,141.0,116.71428571428571,47
85123A,2010-02-19,20,2.95,2,4,7,113.0,125.71428571428571,47
85123A,2010-02-21,37,2.95,2,6,7,20.0,100.28571428571429,47
85123A,2010-02-22,104,2.835714285714286,2,0,8,37.0,98.28571428571429,47
85123A,2010-02-23,149,2.861111111111111,2,1,8,104.0,105.85714285714286,47
85123A,2010-02-24,312,2.840909090909091,2,2,8,149.0,99.42857142857143,47
85123A,2010-02-25,195,2.7961538461538464,2,3,8,312.0,125.14285714285714,47
85123A,2010-02-26,73,2.75,2,4,8,195.0,132.85714285714286,47
85123A,2010-02-28,93,2.95,2,6,8,73.0,127.14285714285714,47
85123A,2010-03-01,118,2.8166666666666664,3,0,9,93.0,137.57142857142858,47
85123A,2010-03-02,85,2.8833333333333333,3,1,9,118.0,149.14285714285714,47
85123A,2010-03-03,210,2.7675,3,2,9,85.0,146.42857142857142,47
85123A,2010-03-04,141,2.87,3,3,9,210.0,155.14285714285714,47
85123A,2010-03-05,68,2.8833333333333333,3,4,9,141.0,130.71428571428572,47
85123A,2010-03-07,213,2.840909090909091,3,6,9,68.0,112.57142857142857,47
85123A,2010-03-08,274,2.875,3,0,10,213.0,132.57142857142858,47
85123A,2010-03-09,163,2.75,3,1,10,274.0,158.42857142857142,47
85123A,2010-03-10,173,2.861111111111111,3,2,10,163.0,164.85714285714286,47
85123A,2010-03-11,78,2.892857142857143,3,3,10,173.0,177.42857142857142,47
85123A,2010-03-12,99,2.91,3,4,10,78.0,158.57142857142858,47
85123A,2010-03-14,42,2.9500000000000006,3,6,10,99.0,152.57142857142858,47
85123A,2010-03-15,90,2.8166666666666664,3,0,11,42.0,148.85714285714286,47
85123A,2010-03-16,170,2.7214285714285715,3,1,11,90.0,131.28571428571428,47
85123A,2010-03-17,144,2.8772727272727274,3,2,11,170.0,116.42857142857143,47
85123A,2010-03-18,167,2.840909090909091,3,3,11,144.0,113.71428571428571,47
85123A,2010-03-19,138,2.85,3,4,11,167.0,112.85714285714286,47
85123A,2010-03-21,766,2.772222222222222,3,6,11,138.0,121.42857142857143,47
85123A,2010-03-22,118,2.861111111111111,3,0,12,766.0,216.71428571428572,47
85123A,2010-03-23,391,2.7366666666666664,3,1,12,118.0,227.57142857142858,47
85123A,2010-03-24,77,2.91,3,2,12,391.0,270.57142857142856,47
85123A,2010-03-25,111,2.9233333333333333,3,3,12,77.0,257.2857142857143,47
85123A,2010-03-26,394,2.85,3,4,12,111.0,252.57142857142858,47
85123A,2010-03-28,80,2.9166666666666665,3,6,12,394.0,285.0,47
85123A,2010-03-29,202,2.6954545454545453,3,0,13,80.0,276.7142857142857,47
85123A,2010-03-30,87,2.9000000000000004,3,1,13,202.0,196.14285714285714,47
85123A,2010-03-31,145,2.8772727272727274,3,2,13,87.0,191.71428571428572,47
85123A,2010-04-01,192,2.826923076923077,4,3,13,145.0,156.57142857142858,47
85123A,2010-04-06,67,2.9000000000000004,4,1,14,192.0,173.0,47
85123A,2010-04-07,139,2.8833333333333333,4,2,14,67.0,166.71428571428572,47
85123A,2010-04-08,126,2.905555555555556,4,3,14,139.0,130.28571428571428,47
85123A,2010-04-09,121,2.8166666666666664,4,4,14,126.0,136.85714285714286,47
85123A,2010-04-11,449,2.79,4,6,14,121.0,125.28571428571429,47
85123A,2010-04-12,112,2.6833333333333336,4,0,15,449.0,177.0,47
85123A,2010-04-13,121,2.85,4,1,15,112.0,172.28571428571428,47
85123A,2010-04-14,42,2.832,4,2,15,121.0,162.14285714285714,47
85123A,2010-04-15,143,2.861111111111111,4,3,15,42.0,158.57142857142858,47
85123A,2010-04-16,30,2.9500000000000006,4,4,15,143.0,159.14285714285714,47
85123A,2010-04-18,398,2.8447368421052635,4,6,15,30.0,145.42857142857142,47
85123A,2010-04-19,187,2.79,4,0,16,398.0,185.0,47
85123A,2010-04-20,70,2.8833333333333333,4,1,16,187.0,147.57142857142858,47
85123A,2010-04-21,81,2.87,4,2,16,70.0,141.57142857142858,47
